index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC17_offer_log-0.40.json,0.620859445,0.645116279,0.632755474,0.554889942,0.450949367,0.397766923,0.42269188,0.2542281,0.358655315,0.339322594,0.348721214,0.156664321,779.0285788
BPIC17_offer_log-0.45.json,0.510703364,0.54372093,0.526695202,0.423155018,0.349988216,0.34542917,0.347693749,0.206920388,0.216384915,0.343659645,0.265560166,0.122697346,781.2533593
BPIC20_DomesticDeclarations-0.05.json,0.871428571,0.811787072,0.840551181,0.811377793,0.595238095,0.524308866,0.557526609,0.457097391,0.4601044,0.45003647,0.455014749,0.316636108,603.853817
BPIC20_DomesticDeclarations-0.10.json,0.866267465,0.825095057,0.845180136,0.837092989,0.665856622,0.522402288,0.585470085,0.545914577,0.452544704,0.479941648,0.465840708,0.357648448,600.2482705
BPIC20_DomesticDeclarations-0.15.json,0.868787276,0.830798479,0.849368319,0.789930126,0.567519859,0.612964728,0.589367553,0.452799347,0.411900635,0.520058352,0.459703417,0.299241616,598.855715
BPIC20_DomesticDeclarations-0.20.json,0.901106501,0.646971202,0.753179191,0.671313079,0.617748751,0.398710637,0.484629295,0.302927465,0.515020367,0.383216518,0.439448246,0.236873994,604.9337947
BPIC20_DomesticDeclarations-0.25.json,0.888749214,0.702085402,0.784466019,0.715045084,0.587006961,0.439127201,0.502411348,0.327488978,0.528970688,0.440992612,0.480991736,0.282991991,581.9477575
BPIC20_DomesticDeclarations-0.30.json,0.916315049,0.646971202,0.758440047,0.687668142,0.633267327,0.396479048,0.487648673,0.32431979,0.532809044,0.410683842,0.463842533,0.282252687,582.5256577
BPIC20_DomesticDeclarations-0.35.json,0.86718201,0.612711023,0.718068083,0.644744591,0.581095991,0.391767915,0.468009479,0.302217258,0.525593009,0.398749763,0.453468333,0.256468913,586.0061626
BPIC20_DomesticDeclarations-0.40.json,0.867757328,0.632075472,0.731399023,0.663541035,0.589041096,0.405157451,0.480094021,0.318651656,0.529383773,0.421481341,0.469310272,0.290539486,585.1277046
BPIC20_DomesticDeclarations-0.45.json,0.850567465,0.669811321,0.749444444,0.675335377,0.555518506,0.413091991,0.473833902,0.293473074,0.475730241,0.419587043,0.445898339,0.240338413,585.2205462
BPIC20_InternationalDeclarations-0.05.json,0.554707379,0.662613982,0.603878116,0.615063651,0.444606414,0.449852507,0.447214076,0.405046673,0.568253968,0.412442396,0.477970628,0.410671372,399.750591
BPIC20_InternationalDeclarations-0.10.json,0.79638009,0.534954407,0.64,0.690031125,0.536,0.395280236,0.455008489,0.453418844,0.539419087,0.449308756,0.4902577,0.462407756,393.4050002
BPIC20_InternationalDeclarations-0.15.json,0.731861199,0.707317073,0.719379845,0.765449774,0.580062305,0.480640165,0.5256917,0.516503244,0.4835209,0.457414449,0.47010551,0.436431148,412.2636137
BPIC20_InternationalDeclarations-0.20.json,0.781879195,0.710365854,0.744408946,0.80435507,0.696031746,0.452762003,0.548639349,0.562290474,0.640932642,0.470342205,0.54254386,0.511176146,397.9082997
BPIC20_InternationalDeclarations-0.25.json,0.686422414,0.647357724,0.666317992,0.727145473,0.426953125,0.564274652,0.486101846,0.502091977,0.423686665,0.518250951,0.466221994,0.447965809,401.2451165
BPIC20_InternationalDeclarations-0.30.json,0.671018277,0.783536585,0.722925457,0.773401479,0.594392523,0.492514197,0.538678713,0.531905815,0.518998273,0.457034221,0.486049333,0.427855134,397.635077
BPIC20_InternationalDeclarations-0.35.json,0.8163031,0.722560976,0.766576819,0.822187567,0.630695444,0.543107899,0.583633842,0.587215912,0.609695974,0.564258555,0.586097946,0.558507428,398.078635
BPIC20_InternationalDeclarations-0.40.json,0.802211302,0.663617886,0.726362625,0.791682625,0.555005501,0.520908622,0.537416778,0.537119113,0.519163763,0.509885932,0.514483023,0.46879066,407.9215026
BPIC20_InternationalDeclarations-0.45.json,0.779022403,0.777439024,0.778229908,0.840812967,0.630619684,0.535880227,0.579402735,0.589720591,0.579716563,0.497718631,0.535597381,0.502047412,406.8586392
BPIC20_PermitLog-0.05.json,0.555873926,0.565597668,0.560693642,0.584686854,0.497797357,0.328011611,0.395450569,0.351081594,0.534267913,0.378587196,0.443152455,0.386362054,1338.024782
BPIC20_PermitLog-0.10.json,0.48441247,0.588921283,0.531578947,0.561220017,0.426944972,0.326560232,0.370065789,0.309548529,0.497964722,0.405077263,0.446743761,0.382519025,1320.596712
BPIC20_PermitLog-0.15.json,0.476997579,0.574344023,0.521164021,0.567781317,0.458064516,0.309143687,0.36915078,0.336970727,0.610294118,0.366445916,0.457931034,0.408096886,1319.633869
BPIC20_PermitLog-0.20.json,0.65234375,0.486880466,0.557595993,0.587034404,0.601265823,0.275761974,0.378109453,0.340780689,0.640873016,0.356512141,0.458156028,0.39745124,1317.499253
BPIC20_PermitLog-0.25.json,0.459821429,0.60058309,0.520859671,0.548661069,0.425447316,0.310595065,0.359060403,0.325917631,0.530395137,0.385209713,0.44629156,0.399034407,1316.08894
BPIC20_PermitLog-0.30.json,0.466019417,0.559766764,0.508609272,0.546684492,0.441584158,0.323657475,0.373534338,0.33034846,0.580586081,0.349889625,0.436639118,0.382949545,1309.249472
BPIC20_PermitLog-0.35.json,0.510471204,0.56851312,0.537931034,0.587587482,0.480519481,0.322206096,0.38575152,0.361099882,0.504697987,0.415011038,0.455481526,0.413373772,1311.326568
BPIC20_PermitLog-0.40.json,0.542699725,0.574344023,0.558073654,0.587863907,0.485193622,0.309143687,0.377659574,0.342810863,0.635135135,0.363134658,0.462078652,0.40749944,1309.648281
BPIC20_PermitLog-0.45.json,0.397959184,0.682215743,0.502685285,0.55440396,0.31030445,0.384615385,0.343486714,0.249387595,0.48,0.317880795,0.38247012,0.283615343,1317.661173
BPIC20_PrepaidTravelCost-0.05.json,0.410714286,0.69,0.514925373,0.542999293,0.359447005,0.382352941,0.370546318,0.354647455,0.558823529,0.341726619,0.424107143,0.403583836,103.6526654
BPIC20_PrepaidTravelCost-0.10.json,0.394871795,0.77,0.522033898,0.555643785,0.358267717,0.446078431,0.397379913,0.374629638,0.8,0.316546763,0.453608247,0.440840558,102.4982035
BPIC20_PrepaidTravelCost-0.15.json,0.40625,0.65,0.5,0.558581963,0.381443299,0.362745098,0.371859296,0.362029072,0.700787402,0.320143885,0.439506173,0.420032804,102.0539582
BPIC20_PrepaidTravelCost-0.20.json,0.777777778,0.42,0.545454545,0.575654454,0.746268657,0.245098039,0.36900369,0.369074316,0.725806452,0.323741007,0.447761194,0.42434404,101.9759197
BPIC20_PrepaidTravelCost-0.25.json,0.391304348,0.81,0.527687296,0.559386038,0.330935252,0.450980392,0.381742739,0.368521206,0.746031746,0.338129496,0.465346535,0.43181204,101.3275619
BPIC20_PrepaidTravelCost-0.30.json,0.447058824,0.76,0.562962963,0.580328313,0.449438202,0.392156863,0.418848168,0.383974392,0.780701754,0.320143885,0.454081633,0.429467327,102.0588329
BPIC20_PrepaidTravelCost-0.35.json,0.75,0.45,0.5625,0.602298838,0.38277512,0.392156863,0.387409201,0.388887425,0.670967742,0.374100719,0.480369515,0.449968068,102.295635
BPIC20_PrepaidTravelCost-0.40.json,0.676056338,0.48,0.561403509,0.605040291,0.41025641,0.392156863,0.401002506,0.390318401,0.695945946,0.370503597,0.483568075,0.455440981,102.7854578
BPIC20_PrepaidTravelCost-0.45.json,0.555555556,0.45,0.497237569,0.524754856,0.589473684,0.274509804,0.37458194,0.357817558,0.8,0.345323741,0.48241206,0.44914258,102.6010804
BPIC20_RequestForPayment-0.05.json,0.876790831,0.85,0.863187588,0.877284968,0.533701657,0.690987124,0.602244389,0.569995345,0.434654919,0.598584429,0.503615483,0.40782005,324.6570368
BPIC20_RequestForPayment-0.10.json,0.845177665,0.925,0.883289125,0.882957388,0.671988389,0.662374821,0.667146974,0.608976118,0.433093525,0.608695652,0.506094998,0.397465986,322.5523028
BPIC20_RequestForPayment-0.15.json,0.837465565,0.844444444,0.840940526,0.883356135,0.589005236,0.643776824,0.615174299,0.628948218,0.471394037,0.591506572,0.524663677,0.44476169,323.25353
BPIC20_RequestForPayment-0.20.json,0.847826087,0.866666667,0.857142857,0.870679864,0.585947302,0.668097282,0.624331551,0.567200062,0.442947702,0.565217391,0.496668147,0.364797349,324.0039766
BPIC20_RequestForPayment-0.25.json,0.803617571,0.863888889,0.832663989,0.863196162,0.578553616,0.663805436,0.618254497,0.556958021,0.476650564,0.598584429,0.53070372,0.403293069,324.2703924
BPIC20_RequestForPayment-0.30.json,0.878186969,0.861111111,0.869565217,0.861994278,0.569892473,0.60658083,0.587664588,0.515091185,0.351308062,0.665318504,0.459818309,0.329631662,327.9555752
BPIC20_RequestForPayment-0.35.json,0.854497354,0.897222222,0.875338753,0.891952828,0.621010638,0.668097282,0.643694004,0.608206316,0.505952381,0.601617796,0.54965358,0.440464531,326.5627096
BPIC20_RequestForPayment-0.40.json,0.924012158,0.844444444,0.882438316,0.883126769,0.644588045,0.570815451,0.605462822,0.574166271,0.47519084,0.503538928,0.488954345,0.380706699,323.2382727
BPIC20_RequestForPayment-0.45.json,0.824519231,0.952777778,0.884020619,0.899569125,0.6747851,0.673819742,0.674302076,0.6477334,0.417596848,0.643073812,0.506369427,0.382511202,322.9902141
Billing-0.05.json.gz,0.03,1,0.058252427,0.036649393,0.296511628,0.008603239,0.016721311,0.003153003,0.296511628,0.008603239,0.016721311,0.003153003,15193.81362
Billing-0.10.json.gz,0.05971,1,0.112691208,0.063982715,0.281690141,0.005107687,0.010033445,0.001909713,0.281690141,0.005107687,0.010033445,0.001909713,16300.89168
Billing-0.15.json,0.09305,1,0.170257536,0.094478679,0.277027027,0.002243011,0.004449992,0.001412219,0.277027027,0.002243011,0.004449992,0.001412219,14884.82141
