index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC15_4-0.25.json.gz,0.255278310940499,1.0,0.4067278287461773,0.2891948770874263,0.0844155844155844,0.0252918287937743,0.0389221556886227,0.0135688327394685,0.0714285714285714,0.0162962962962962,0.0265379975874547,0.0062918632865713,234.1148557662964
BPIC15_4-0.30.json.gz,0.3258678611422172,0.9009287925696594,0.4786184210526316,0.3440040210037927,0.0154381232920467,0.6744186046511628,0.030185275137048,0.0142305607128625,0.0062332045349743,0.918032786885246,0.0123823362183334,0.0049890133339986,242.97052550315857
BPIC15_4-0.35.json.gz,0.3652173913043478,0.9081081081081082,0.5209302325581395,0.3663491828656255,0.0521628498727735,0.0551816958277254,0.053629823413996,0.0186148734687074,0.0445026178010471,0.033563672260612,0.0382667416994935,0.007788776538132,243.2691106796265
BPIC15_4-0.40.json.gz,0.3998005982053838,0.980440097799511,0.5679886685552408,0.4559097851019333,0.0645833333333333,0.0365997638724911,0.0467219291635267,0.0225814712982572,0.0084663867342837,0.9183673469387756,0.0167780969570633,0.0073217968299152,251.15474724769592
BPIC15_4-0.45.json.gz,0.4580520732883317,0.9937238493723848,0.627062706270627,0.4679871034668174,0.0264175824175824,0.6306400839454355,0.0507108804792642,0.0230839229699145,0.0176963256484149,0.3058365758754864,0.0334567743583195,0.0119061440996084,241.3976607322693
BPIC15_5-0.05.json.gz,0.073394495412844,0.2909090909090909,0.1172161172161172,0.0579953960026626,0.0032258064516129,0.0194174757281553,0.0055325034578146,0.0017047227950879,0.0028901734104046,0.0070921985815602,0.0041067761806981,0.0007289475396807,335.5558109283447
BPIC15_5-0.10.json.gz,0.1053639846743295,0.9322033898305084,0.189328743545611,0.1103190659522203,0.012539184952978,0.0167364016736401,0.014336917562724,0.0041702715034511,0.0023648393670281,0.8924050632911392,0.0047171783913083,0.0017565285740047,337.3268733024597
BPIC15_5-0.15.json.gz,0.202,0.5838150289017341,0.300148588410104,0.1874151168561542,0.0079942727598138,0.1919770773638968,0.0153493699885452,0.0066818908905887,0.0104166666666666,0.0085836909871244,0.0094117647058823,0.0019992660410102,355.34119391441345
BPIC15_5-0.20.json.gz,0.2451282051282051,0.9299610894941636,0.387987012987013,0.2631585010106833,0.0375,0.0225988700564971,0.0282021151586369,0.0110556822836952,0.0359712230215827,0.0073529411764705,0.0122100122100122,0.0035336535990135,345.8856053352356
BPIC15_5-0.25.json.gz,0.2495667244367417,1.0,0.3994452149791955,0.2940557648490213,0.0155763239875389,0.042016806722689,0.0227272727272727,0.0105112765963486,0.0053773794533738,0.4503722084367245,0.0106278637408323,0.0046125809292269,358.121381521225
BPIC15_5-0.30.json.gz,0.3076225045372051,0.9658119658119658,0.46662078458362,0.3433446739993874,0.0130668716372021,0.7443502824858758,0.0256828870099173,0.0121838305943985,0.0067250989579125,0.3447204968944099,0.0131928212035973,0.0054410183477451,350.43784260749817
BPIC15_5-0.35.json.gz,0.3240660295395308,1.0,0.489501312335958,0.3478107248830822,0.0325842696629213,0.0387700534759358,0.0354090354090354,0.0148220091321246,0.031591737545565,0.026026026026026,0.0285400658616904,0.008314823988256,341.61658692359924
BPIC15_5-0.40.json.gz,0.4212152420185376,0.8969298245614035,0.5732305536089699,0.4549002007250045,0.0186793953858393,0.6352813852813853,0.0362916937154162,0.0172920533278649,0.0409356725146198,0.0115131578947368,0.017971758664955,0.0080810418616415,329.5339341163635
BPIC15_5-0.45.json.gz,0.4595782073813708,0.994296577946768,0.6286057692307693,0.4807555892316937,0.0201708698830409,0.8298872180451128,0.0393844781445138,0.0183035808676357,0.0131737247353224,0.6012354152367879,0.0257825261577855,0.0101345363480463,362.7096495628357
BPIC17_offer_log-0.05.json.gz,0.2689691261119832,0.2390697674418604,0.2531396207830583,0.1651505123008573,0.1613132209405501,0.2114445219818562,0.1830078518220254,0.096937517056422,0.1424521615875265,0.1660470879801734,0.1533473202365058,0.0779126636087005,232.0390563011169
BPIC17_offer_log-0.10.json.gz,0.3209538702111024,0.3775580593239825,0.3469624933967247,0.3052536520938533,0.2343076185912793,0.2851644506648005,0.2572465674154348,0.1851420919970505,0.2291306850892343,0.2055572771407912,0.2167047805727975,0.1493274233892805,246.15213322639465
BPIC17_offer_log-0.15.json.gz,0.3752886836027713,0.4100299637281186,0.391890873464466,0.3678151325795959,0.3158731643438406,0.2668299620733249,0.289287702916863,0.2296698165587371,0.1661699767244567,0.5380335258487111,0.2539181305988133,0.1899924936351988,229.6894721984864
BPIC17_offer_log-0.20.json.gz,0.5569078947368421,0.3950991831971995,0.4622525597269624,0.5008477470184958,0.2537166192530054,0.6498413444588084,0.3649473649473649,0.3248686435119519,0.2329615861214374,0.5797919606920705,0.3323744456430541,0.2708479727617745,255.99166870117188
BPIC17_offer_log-0.25.json.gz,0.3454262493515476,0.9252431681333952,0.5030470914127423,0.5423452493170379,0.2788639127888643,0.5756730366857302,0.3757226310598588,0.334613019327058,0.2571428571428571,0.5008450471989777,0.3398173656462823,0.2775059763138651,265.00716853141785
BPIC17_offer_log-0.30.json.gz,0.4271450715783715,0.7270681359615087,0.5381390005743826,0.5726885884856565,0.2757597868155574,0.6785184606978378,0.3921458056075609,0.3642908229646524,0.2528729011261196,0.6068355392749767,0.3569867553034692,0.3004995545391503,235.45685267448425
BPIC17_offer_log-0.35.json.gz,0.4556001643852938,0.9522928505352188,0.616332028994804,0.6293600157538933,0.3520308364975262,0.6080288827796363,0.4458991704822862,0.3963525076684752,0.3182338944214329,0.5322347669722607,0.3983101325862031,0.3300173683294661,230.5031716823578
BPIC17_offer_log-0.40.json.gz,0.4786890861857318,0.9829991792707234,0.6438458732505231,0.652331686873092,0.3576865755356485,0.6568376445660811,0.4631570210205225,0.4038486808328989,0.321472554539057,0.5731350305818391,0.411906148441756,0.3335997450827435,234.9366385936737
BPIC17_offer_log-0.45.json.gz,0.5357425481403324,0.9416340407995054,0.6829313855522968,0.7091356156171585,0.3654360911450195,0.6913170882171499,0.4781290832970373,0.442261108978163,0.3216109382321491,0.613396273975114,0.4219752502561677,0.3545940076011367,229.99540662765503
BPIC20_DomesticDeclarations-0.05.json.gz,0.5702576112412178,0.9258555133079848,0.7057971014492753,0.657520511603021,0.5616570327552987,0.555767397521449,0.5586966938188788,0.4216275775118736,0.5262281432139884,0.4609773887673231,0.4914463452566096,0.3413917271723399,218.4972147941589
BPIC20_DomesticDeclarations-0.10.json.gz,0.7052545155993432,0.7924354243542435,0.7463075586446568,0.7433368660797571,0.6759559300064809,0.4732304900181488,0.5567120362957032,0.4896985954813751,0.6149333333333333,0.3993765154139245,0.4842503149937002,0.4026241761534802,207.5167372226715
BPIC20_DomesticDeclarations-0.15.json.gz,0.7381511027686533,0.9603174603174603,0.8347041655611569,0.8264057905527237,0.6900328587075575,0.5772755039706781,0.6286379511059371,0.5495384008653706,0.6915194346289752,0.4450761883102115,0.5415801854158019,0.4445205679112981,221.4827525615692
BPIC20_DomesticDeclarations-0.20.json.gz,0.8020982355746304,0.8351539225422046,0.8182923862807103,0.811456918493408,0.6385783892232731,0.5524423506074883,0.592395639457591,0.517275904513345,0.6387419983300863,0.4347414283008145,0.5173579801623084,0.4317251784438488,213.8551297187805
BPIC20_DomesticDeclarations-0.25.json.gz,0.7901670951156813,0.9620500782472612,0.8676781933662667,0.8045793570002214,0.7103629417383,0.5849390483680692,0.6415786068578823,0.5393579277892027,0.7168161950770646,0.4615612501851577,0.5615426202919445,0.4466195083908367,241.7738831043244
BPIC20_DomesticDeclarations-0.30.json.gz,0.8652002256063169,0.9629629629629628,0.9114676173499704,0.880761749549864,0.7948503244714256,0.5947681704260651,0.6804049816324702,0.6219212859767121,0.8015372487189594,0.4792034876870508,0.5998082737261263,0.5165198087328151,256.16637420654297
BPIC20_DomesticDeclarations-0.35.json.gz,0.9128048780487804,0.825020666850372,0.8666956144159793,0.8748536798102919,0.5903137039075399,0.7432095343680709,0.6579964419360775,0.6555439165199207,0.6125290023201856,0.6220036877688998,0.6172299872935197,0.5527974129391175,214.28975582122803
BPIC20_DomesticDeclarations-0.40.json.gz,0.8885800909550278,0.8557177615571776,0.8718393653941497,0.8262130109991637,0.6320707070707071,0.6119056350079453,0.6218247313831439,0.5598114904298271,0.5573873873873874,0.5739864551442619,0.5655651538004478,0.4658461431714974,246.8791584968567
BPIC20_DomesticDeclarations-0.45.json.gz,0.9137373301703688,0.916901103657217,0.9153164830416936,0.9037451604396788,0.8478006355577856,0.5488900920411478,0.6663599316419087,0.6168482066043144,0.678745267712277,0.5135444799083395,0.5846999627282893,0.523551171122861,220.8124136924744
BPIC20_InternationalDeclarations-0.05.json.gz,0.6489028213166145,0.6291793313069909,0.638888888888889,0.6189270117448725,0.6237113402061856,0.3569321533923303,0.4540337711069418,0.3764493394106055,0.5196078431372549,0.3052995391705069,0.3846153846153846,0.2956493583442525,174.649267911911
BPIC20_InternationalDeclarations-0.10.json.gz,0.72859450726979,0.6822995461422088,0.7046875,0.7363590120573322,0.7171974522292993,0.4198359433258762,0.5296331138287864,0.4906065344648915,0.616600790513834,0.3497757847533632,0.4463519313304721,0.3872044444790699,172.85082149505615
BPIC20_InternationalDeclarations-0.15.json.gz,0.7204399633363886,0.7987804878048781,0.7575903614457831,0.8049131205677311,0.6919191919191919,0.4950955085183273,0.5771892867890461,0.5432743162558484,0.6965419901199718,0.3752851711026616,0.4877687175685693,0.4295204092717381,176.849262714386
BPIC20_InternationalDeclarations-0.20.json.gz,0.7768656716417911,0.7874432677760969,0.7821187077385425,0.8375611235629701,0.6146639511201629,0.5709421112372304,0.5919968615143193,0.5633649648974666,0.5843636363636364,0.4495104895104895,0.5081422924901186,0.4459017222457719,172.42164850234985
BPIC20_InternationalDeclarations-0.25.json.gz,0.7118556701030928,0.8915429309231763,0.7916308397821725,0.8668213879360578,0.6508287292817679,0.5714747736093143,0.6085758567246426,0.5933302728600017,0.6528985507246376,0.4301742659345905,0.5186357749316447,0.4712818724389724,189.0131878852844
